,CLNT_ID,value
73551,4525995,728320
73552,2199872,728310
73553,1999212,728300
73554,3636738,728300
73555,4189336,728300
73556,5826702,728300
73557,6102455,728300
73558,6107698,728300
73559,6119110,728300
73560,2099362,728270
73561,5607145,728270
73562,6271887,728260
73563,4299098,728250
73564,4776,728240
73565,433152,728240
73566,6459084,728220
73567,788079,728200
73568,1075075,728200
73569,2502519,728200
73570,2756549,728200
73571,3741966,728200
73572,4052872,728200
73573,4101033,728200
73574,4585054,728190
73575,3371742,728180
73576,5210629,728150
73577,4195979,728120
73578,620123,728100
73579,1624240,728100
73580,1937478,728100
73581,3852048,728100
73582,5343280,728100
73583,6224999,728100
73584,5129847,728040
73585,526456,728020
73586,3220691,728010
73587,6509166,728010
73588,321190,728000
73589,424730,728000
73590,602706,728000
73591,612262,728000
73592,643408,728000
73593,650847,728000
73594,733749,728000
73595,750427,728000
73596,874956,728000
73597,1630676,728000
73598,1721020,728000
73599,2192092,728000
73600,2414250,728000
73601,2415084,728000
73602,2466485,728000
73603,2467469,728000
73604,3630069,728000
73605,3776841,728000
73606,4381325,728000
73607,4513885,728000
73608,4583183,728000
73609,4600356,728000
73610,4810120,728000
73611,4821955,728000
73612,5023531,728000
73613,5055252,728000
73614,5134247,728000
73615,5179805,728000
73616,5546884,728000
73617,5783233,728000
73618,5846436,728000
73619,6155588,728000
73620,6175323,728000
73621,6265463,728000
73622,6399212,728000
73623,6550913,728000
73624,751530,727980
73625,6064965,727960
73626,275022,727920
73627,4104414,727920
73628,894538,727900
73629,1452422,727900
73630,2587913,727900
73631,4526751,727900
73632,5940862,727900
73633,6393237,727900
73634,6472665,727900
73635,5020437,727880
73636,283279,727870
73637,6051104,727850
73638,3177457,727840
73639,39158,727820
73640,4533587,727820
73641,189098,727800
73642,2600313,727800
73643,5543560,727800
73644,6302191,727800
73645,543109,727760
73646,1892478,727730
73647,5411219,727730
73648,209470,727700
73649,269480,727700
73650,736737,727700
73651,1318155,727700
73652,1930534,727700
73653,3887563,727700
73654,5275512,727700
73655,5389665,727700
73656,3188143,727660
73657,1944355,727650
73658,6124887,727650
73659,2947150,727610
73660,422654,727600
73661,474083,727600
73662,636973,727600
73663,957932,727600
73664,995534,727600
73665,2717200,727600
73666,2789498,727600
73667,5339829,727600
73668,6565802,727600
73669,1693420,727580
73670,2296828,727570
73671,4855829,727560
73672,5383310,727560
73673,1430799,727500
73674,2076554,727500
73675,2742537,727500
73676,1489883,727490
73677,4579248,727460
73678,1123680,727400
73679,2436617,727400
73680,2716928,727400
73681,5600842,727400
73682,6351084,727400
73683,453385,727300
73684,1680527,727300
73685,4066332,727300
73686,5116351,727300
73687,5668475,727300
73688,4625662,727240
73689,292970,727200
73690,766194,727200
73691,1134697,727200
73692,2593162,727200
73693,2773817,727200
73694,3232761,727200
73695,3853773,727200
73696,6031274,727200
73697,6202568,727190
73698,3782618,727180
73699,6515568,727150
73700,3356726,727140
73701,4614598,727140
73702,6070756,727110
73703,6483603,727110
73704,716193,727100
73705,1408655,727100
73706,4610913,727100
73707,2215783,727080
73708,4584305,727070
73709,5256322,727070
73710,2001758,727050
73711,2986261,727040
73712,2252984,727020
73713,370268,727000
73714,972962,727000
73715,1075514,727000
73716,1819110,727000
73717,1823232,727000
73718,1915177,727000
73719,2419065,727000
73720,2547107,727000
73721,2669854,727000
73722,2756146,727000
73723,3516234,727000
73724,3810233,727000
73725,4134539,727000
73726,4241182,727000
73727,4555751,727000
73728,4558026,727000
73729,4897183,727000
73730,5150774,727000
73731,5215342,727000
73732,5272921,727000
73733,5633343,727000
73734,6140855,727000
73735,6434290,727000
73736,492246,726920
73737,1551647,726920
73738,2635675,726910
73739,264674,726900
73740,511807,726900
73741,2075439,726900
73742,2957332,726900
73743,3634369,726900
73744,5163820,726900
73745,6469663,726900
73746,1157091,726890
73747,2436156,726880
73748,4351630,726880
73749,3306215,726850
73750,392664,726840
73751,5529321,726830
73752,36629,726800
73753,1180166,726800
73754,1691101,726800
73755,4083696,726800
73756,4673130,726800
73757,5027776,726800
73758,5892574,726800
73759,6141664,726800
73760,7278,726740
73761,4254770,726740
73762,1816865,726720
73763,3808364,726720
73764,144023,726700
73765,358872,726700
73766,2354655,726700
73767,3658203,726700
73768,3862970,726700
73769,4303417,726700
73770,4387208,726700
73771,5759579,726700
73772,6492615,726700
73773,6572592,726700
73774,1860210,726690
73775,5155106,726680
73776,2049948,726660
73777,2214450,726640
73778,4845286,726630
73779,2531266,726620
73780,706765,726610
73781,2491884,726600
73782,3141122,726600
73783,3599968,726600
73784,4790556,726600
73785,5133609,726600
73786,5800217,726600
73787,6400457,726600
73788,6578452,726600
73789,412719,726590
73790,3233005,726580
73791,319651,726500
73792,1025827,726500
73793,1245150,726500
73794,2295689,726500
73795,3756814,726500
73796,3964542,726500
73797,5401866,726500
73798,5428385,726500
73799,6052667,726500
73800,6441556,726500
73801,6054158,726470
73802,456895,726450
73803,539031,726400
73804,680228,726400
73805,3151217,726400
73806,3529638,726400
73807,4779347,726400
73808,5767281,726400
73809,5886428,726400
73810,6351350,726400
73811,6412015,726400
73812,6584335,726400
73813,1289020,726390
73814,3089001,726390
73815,1790915,726370
73816,862075,726300
73817,1223993,726300
73818,4156016,726300
73819,5233601,726300
73820,5238469,726300
73821,5924640,726300
73822,2426180,726280
73823,643752,726270
73824,5015983,726240
73825,3345523,726220
73826,4938229,726220
73827,876961,726200
73828,976156,726200
73829,1621310,726200
73830,4735227,726200
73831,2276016,726180
73832,3178627,726180
73833,542575,726160
73834,5859843,726150
73835,2532527,726140
73836,5970330,726140
73837,1110081,726130
73838,1164810,726130
73839,3547637,726100
73840,4469123,726100
73841,6454496,726100
73842,1517569,726070
73843,5320979,726060
73844,5071160,726050
73845,3919174,726030
73846,4395357,726010
73847,152259,726000
73848,706074,726000
73849,1196213,726000
73850,1297194,726000
73851,1312324,726000
73852,1538026,726000
73853,1865934,726000
73854,2162610,726000
73855,2603668,726000
73856,2730866,726000
73857,2866107,726000
73858,3222577,726000
73859,3253537,726000
73860,3267070,726000
73861,3489053,726000
73862,3617721,726000
73863,3683985,726000
73864,4150614,726000
73865,4235631,726000
73866,4268815,726000
73867,4413579,726000
73868,4704060,726000
73869,4854261,726000
73870,4931316,726000
73871,5028744,726000
73872,5318123,726000
73873,5445304,726000
73874,5493125,726000
73875,5626930,726000
73876,5663707,726000
73877,6086206,726000
73878,6164644,726000
73879,3679893,725960
73880,1281130,725940
73881,3999938,725930
73882,1547492,725920
73883,81901,725900
73884,537653,725900
73885,810770,725900
73886,2603907,725900
73887,2802814,725900
73888,3062585,725900
73889,3456273,725900
73890,5316745,725900
73891,1662698,725890
73892,6136788,725840
73893,2335194,725800
73894,5603418,725800
73895,289344,725790
73896,2891735,725790
73897,3998250,725760
73898,770216,725700
73899,1656623,725700
73900,1885086,725700
73901,3033208,725700
73902,3103477,725700
73903,5015137,725700
73904,5399550,725700
73905,4191260,725690
73906,712569,725680
73907,3853995,725620
73908,1708213,725600
73909,2640383,725600
73910,3034343,725600
73911,4027037,725600
73912,5262165,725600
73913,5902287,725600
73914,5951261,725600
73915,6548286,725600
73916,1112888,725570
73917,1252675,725500
73918,2033991,725500
73919,3289124,725500
73920,4526681,725500
73921,5265712,725500
73922,5722808,725500
73923,2614518,725490
73924,1744650,725450
73925,1624098,725440
73926,881688,725410
73927,229949,725400
73928,625183,725400
73929,2567433,725400
73930,2875642,725400
73931,3025129,725400
73932,3179284,725400
73933,4815784,725400
73934,5565429,725400
73935,5586864,725400
73936,5819969,725400
73937,5834210,725370
73938,1943975,725360
73939,442434,725300
73940,1797667,725300
73941,3320255,725300
73942,4201425,725300
73943,6571524,725300
73944,4762037,725270
73945,1328093,725250
73946,3246029,725250
73947,28666,725240
73948,248124,725220
73949,1364009,725220
73950,829275,725200
73951,938585,725200
73952,4032717,725200
73953,4197802,725200
73954,5226610,725200
73955,5394565,725200
73956,5986608,725200
73957,6100645,725200
73958,5993798,725190
73959,3047051,725150
73960,4192951,725150
73961,5975901,725150
73962,3903640,725145
73963,2694877,725120
73964,354117,725100
73965,1137515,725100
73966,2309651,725100
73967,2508902,725100
73968,3146893,725100
73969,3787847,725100
73970,3821844,725100
73971,3880773,725100
73972,5037459,725100
73973,5448938,725100
73974,5965781,725100
73975,6409046,725100
73976,4895044,725080
73977,65517,725000
73978,123721,725000
73979,381257,725000
73980,463772,725000
73981,530162,725000
73982,745484,725000
73983,1065293,725000
73984,1267967,725000
73985,1321888,725000
73986,2022817,725000
73987,2077214,725000
73988,2237330,725000
73989,2648558,725000
73990,3254047,725000
73991,3319291,725000
73992,3677827,725000
73993,3952369,725000
73994,4049249,725000
73995,4369224,725000
73996,4903621,725000
73997,5030160,725000
73998,5063226,725000
73999,5277677,725000
74000,5371571,725000
74001,5624744,725000
74002,5994422,725000
74003,6363684,725000
74004,6401812,725000
74005,6491319,725000
74006,4247322,724960
74007,720152,724900
74008,1304132,724900
74009,4831148,724900
74010,5028198,724900
74011,5211878,724900
74012,5605995,724900
74013,6349073,724870
74014,2041066,724840
74015,1025843,724800
74016,2746813,724800
74017,3078773,724800
74018,3783043,724800
74019,5947932,724760
74020,4691428,724740
74021,6428390,724740
74022,2094931,724720
74023,5377026,724720
74024,60759,724700
74025,1566186,724700
74026,4031332,724700
74027,400054,724660
74028,5229078,724660
74029,1814994,724610
74030,2187346,724610
74031,110449,724600
74032,353246,724600
74033,1572248,724600
74034,1878331,724600
74035,1883569,724600
74036,3125411,724600
74037,3331165,724600
74038,4493653,724600
74039,4989398,724600
74040,4756295,724590
74041,4725269,724580
74042,4681624,724560
74043,1568962,724540
74044,472225,724500
74045,1362824,724500
74046,1690876,724500
74047,2045839,724500
74048,2562229,724500
74049,2606850,724500
74050,3361524,724500
74051,4768090,724500
74052,4897861,724500
74053,5337354,724500
74054,6591148,724500
74055,3860722,724490
74056,1391298,724450
74057,1844624,724450
74058,3571045,724450
74059,5950984,724450
74060,920148,724440
74061,3375380,724420
74062,2053190,724410
74063,711516,724400
74064,1198330,724400
74065,1282515,724400
74066,2319896,724400
74067,2961369,724400
74068,3203566,724400
74069,3993286,724400
74070,4505871,724400
74071,4547132,724400
74072,5301846,724400
74073,5490822,724400
74074,5999127,724400
74075,6309140,724400
74076,6447820,724400
74077,4315627,724390
74078,3995408,724380
74079,1594584,724370
74080,6195179,724370
74081,704131,724320
74082,885837,724320
74083,1005078,724320
74084,3063902,724310
74085,3174320,724310
74086,706942,724300
74087,1368751,724300
74088,4287447,724300
74089,4370452,724300
74090,4475515,724300
74091,6176673,724300
74092,6279199,724300
74093,406957,724240
74094,5595186,724240
74095,3799574,724220
74096,2015550,724200
74097,2828365,724200
74098,3538232,724200
74099,3728502,724200
74100,3742589,724200
74101,5047271,724200
74102,658922,724160
74103,2882582,724160
74104,2171780,724110
74105,1467773,724100
74106,2450044,724100
74107,2727775,724100
74108,3592686,724100
74109,3674022,724100
74110,4917823,724100
74111,5049145,724100
74112,5352347,724100
74113,6496540,724100
74114,20813,724000
74115,418378,724000
74116,546296,724000
74117,881310,724000
74118,1523959,724000
74119,1661365,724000
74120,1679325,724000
74121,2133659,724000
74122,2740134,724000
74123,2889615,724000
74124,4897100,724000
74125,5059559,724000
74126,5305536,724000
74127,5395924,724000
74128,5705688,724000
74129,5999650,724000
74130,6491887,724000
74131,3426688,723990
74132,6476144,723960
74133,932231,723900
74134,4205626,723900
74135,4633614,723900
74136,6249128,723900
74137,6430705,723900
74138,6568991,723900
74139,5038802,723890
74140,4133248,723880
74141,1620034,723830
74142,2327459,723800
74143,2809361,723800
74144,3280584,723800
74145,3492204,723800
74146,4370593,723800
74147,4831099,723800
74148,5420809,723800
74149,5596902,723800
74150,6307745,723800
74151,707311,723760
74152,3842719,723750
74153,6268991,723750
74154,1916856,723740
74155,4618174,723700
74156,5902682,723700
74157,6568715,723700
74158,1928134,723630
74159,4707311,723630
74160,513926,723600
74161,1361301,723600
74162,2471947,723600
74163,2633902,723600
74164,3269566,723600
74165,4418736,723600
74166,5113406,723600
74167,6432899,723580
74168,433219,723540
74169,147123,723500
74170,711728,723500
74171,1383891,723500
74172,2007204,723500
74173,4786380,723500
74174,4974606,723500
74175,5425883,723500
74176,6553120,723500
74177,1798639,723450
74178,2939907,723450
74179,4591135,723450
74180,4580557,723430
74181,123330,723400
74182,359420,723400
74183,1001549,723400
74184,1266404,723400
74185,2191008,723400
74186,2878606,723400
74187,3831480,723400
74188,3927417,723400
74189,4484590,723400
74190,4800440,723400
74191,3377032,723350
74192,66252,723310
74193,1318388,723300
